# VELOCITY:    AVE_POFV:        ERROR:
          11     7.46667           0           0
          11     7.73333           0           0
          12           0      0.3275     0.12848
          12    0.266667     1.62583     0.29928
          12    0.533333     3.12583    0.463028
          12         0.8      5.2675    0.853932
          12     1.06667       8.945     1.23152
          12     1.33333     11.0275      1.3399
          12         1.6     12.8892     1.03558
          12     1.86667     11.6258    0.591114
          12     2.13333     11.3958     1.49559
          12         2.4     14.3358     2.99417
          12     2.66667     10.8517     1.17562
          12     2.93333       5.845    0.882064
          12         3.2     3.50417    0.860425
          12     3.46667     2.36333    0.347805
          12     3.73333      3.0325    0.393676
          12           4        0.98    0.292539
          12     4.26667    0.585833    0.167454
          12     4.53333    0.231667    0.107399
          12         4.8        0.04   0.0281612
          12     5.06667           0           0
          12     5.33333           0           0
          12         5.6           0           0
          12     5.86667           0           0
          12     6.13333           0           0
          12         6.4           0           0
          12     6.66667           0           0
          12     6.93333           0           0
          12         7.2           0           0
          12     7.46667           0           0
          12     7.73333           0           0
          13           0    0.321538    0.118735
          13    0.266667     1.72769     0.29308
          13    0.533333     3.34846    0.477944
          13         0.8        5.72    0.900187
          13     1.06667     8.96692     1.13698
          13     1.33333     11.1569     1.24307
          13         1.6     12.9131    0.956196
          13     1.86667     11.4354    0.575507
          13     2.13333     11.3485     1.38129
          13         2.4     14.1669     2.76861
          13     2.66667     10.7346       1.091
          13     2.93333     5.50846    0.876064
          13         3.2        3.49    0.794355
          13     3.46667     2.35846    0.321085
          13     3.73333     3.10692    0.370361
          13           4    0.904615     0.27958
          13     4.26667    0.540769    0.160522
          13     4.53333    0.213846    0.100605
          13         4.8   0.0369231   0.0261625
          13     5.06667           0           0
          13     5.33333           0           0
          13         5.6           0           0
          13     5.86667           0           0
          13     6.13333           0           0
          13         6.4           0           0
          13     6.66667           0           0
          13     6.93333           0           0
          13         7.2           0           0
          13     7.46667           0           0
          13     7.73333           0           0
          14           0    0.298571    0.112453
          14    0.266667        1.66    0.279854
          14    0.533333     3.65786    0.534651
