#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        7744     -5.3998    -5.46189  0.00142846
        7745     -5.4023    -5.46188   0.0014283
        7746     -5.4043    -5.46187  0.00142814
        7747     -5.4067    -5.46187  0.00142797
        7748    -5.40784    -5.46186   0.0014278
        7749    -5.40967    -5.46185  0.00142763
        7750    -5.41099    -5.46185  0.00142746
        7751     -5.4121    -5.46184  0.00142729
        7752    -5.41345    -5.46183  0.00142712
        7753    -5.41384    -5.46183  0.00142695
        7754    -5.41416    -5.46182  0.00142678
        7755    -5.41428    -5.46181  0.00142661
        7756    -5.41448    -5.46181  0.00142644
        7757    -5.41386     -5.4618  0.00142627
        7758    -5.41348     -5.4618   0.0014261
        7759    -5.41288    -5.46179  0.00142593
        7760    -5.41205    -5.46178  0.00142576
        7761     -5.4107    -5.46178  0.00142559
        7762    -5.40896    -5.46177  0.00142542
        7763    -5.40789    -5.46176  0.00142526
        7764    -5.40614    -5.46176  0.00142509
        7765    -5.40415    -5.46175  0.00142493
        7766    -5.40254    -5.46174  0.00142476
        7767    -5.40026    -5.46173   0.0014246
        7768    -5.39775    -5.46172  0.00142444
        7769    -5.39505    -5.46172  0.00142429
        7770    -5.39215    -5.46171  0.00142413
        7771    -5.38879     -5.4617  0.00142398
        7772    -5.38528    -5.46169  0.00142383
        7773    -5.38165    -5.46168  0.00142368
        7774    -5.37793    -5.46167  0.00142354
        7775    -5.37414    -5.46165   0.0014234
        7776     -5.3706    -5.46164  0.00142327
        7777    -5.36721    -5.46163  0.00142314
        7778    -5.36398    -5.46162  0.00142301
        7779    -5.36047    -5.46161  0.00142289
        7780    -5.35718    -5.46159  0.00142277
        7781    -5.35336    -5.46158  0.00142265
        7782    -5.35009    -5.46156  0.00142254
        7783    -5.34647    -5.46155  0.00142243
        7784    -5.34328    -5.46153  0.00142233
        7785    -5.33991    -5.46152  0.00142224
        7786    -5.33743     -5.4615  0.00142214
        7787     -5.3348    -5.46149  0.00142205
        7788      -5.332    -5.46147  0.00142197
        7789     -5.3298    -5.46145  0.00142189
        7790    -5.32745    -5.46144  0.00142181
        7791    -5.32555    -5.46142  0.00142173
        7792    -5.32335     -5.4614  0.00142166
        7793    -5.32145    -5.46138  0.00142159
        7794    -5.31986    -5.46136  0.00142152
        7795    -5.31784    -5.46135  0.00142146
        7796     -5.3166    -5.46133   0.0014214
        7797    -5.31508    -5.46131  0.00142134
        7798     -5.3139    -5.46129  0.00142128
        7799    -5.31278    -5.46127  0.00142123
        7800    -5.31232    -5.46125  0.00142118
        7801    -5.31193    -5.46123  0.00142112
        7802    -5.31192    -5.46121  0.00142107
        7803    -5.31186    -5.46119  0.00142102
        7804     -5.3122    -5.46117  0.00142096
        7805    -5.31294    -5.46116  0.00142091
        7806    -5.31365    -5.46114  0.00142085
        7807    -5.31522    -5.46112  0.00142079
        7808     -5.3166     -5.4611  0.00142073
        7809    -5.31854    -5.46108  0.00142067
        7810    -5.32043    -5.46106   0.0014206
        7811    -5.32271    -5.46105  0.00142053
        7812    -5.32476    -5.46103  0.00142045
        7813    -5.32762    -5.46101  0.00142037
        7814    -5.33067    -5.46099  0.00142029
        7815    -5.33283    -5.46098   0.0014202
        7816    -5.33558    -5.46096  0.00142011
        7817    -5.33814    -5.46095  0.00142002
        7818    -5.34123    -5.46093  0.00141992
        7819    -5.34499    -5.46092  0.00141981
        7820    -5.34831     -5.4609   0.0014197
        7821    -5.35162    -5.46089  0.00141959
        7822    -5.35534    -5.46087  0.00141947
        7823    -5.35853    -5.46086  0.00141935
        7824    -5.36177    -5.46085  0.00141923
        7825    -5.36473    -5.46084   0.0014191
        7826    -5.36722    -5.46082  0.00141897
        7827    -5.36999    -5.46081  0.00141883
        7828    -5.37208     -5.4608   0.0014187
        7829     -5.3741    -5.46079  0.00141856
        7830    -5.37587    -5.46078  0.00141842
        7831    -5.37752    -5.46077  0.00141828
        7832    -5.37859    -5.46076  0.00141814
        7833    -5.37982    -5.46075  0.00141799
        7834    -5.38029    -5.46074  0.00141785
        7835    -5.38015    -5.46073  0.00141771
        7836    -5.37999    -5.46072  0.00141756
        7837    -5.37937    -5.46071  0.00141742
        7838    -5.37904     -5.4607  0.00141728
        7839    -5.37838    -5.46069  0.00141714
        7840    -5.37711    -5.46068    0.001417
        7841    -5.37553    -5.46066  0.00141686
        7842    -5.37365    -5.46065  0.00141672
        7843    -5.37163    -5.46064  0.00141658
        7844    -5.36918    -5.46063  0.00141645
        7845    -5.36677    -5.46062  0.00141632
        7846    -5.36366    -5.46061  0.00141619
        7847    -5.36046    -5.46059  0.00141607
        7848    -5.35766    -5.46058  0.00141595
        7849    -5.35421    -5.46057  0.00141584
        7850    -5.35044    -5.46055  0.00141573
        7851    -5.34682    -5.46054  0.00141562
        7852    -5.34293    -5.46052  0.00141552
        7853    -5.33909    -5.46051  0.00141542
        7854    -5.33502    -5.46049  0.00141533
        7855    -5.33135    -5.46048  0.00141525
        7856     -5.3272    -5.46046  0.00141517
        7857     -5.3226    -5.46044   0.0014151
        7858    -5.31862    -5.46042  0.00141503
        7859    -5.31453     -5.4604  0.00141497
        7860    -5.31021    -5.46038  0.00141492
        7861    -5.30643    -5.46037  0.00141488
        7862    -5.30245    -5.46035  0.00141484
        7863    -5.29844    -5.46032  0.00141481
        7864    -5.29488     -5.4603  0.00141479
        7865    -5.29117    -5.46028  0.00141477
        7866    -5.28793    -5.46026  0.00141476
        7867    -5.28533    -5.46024  0.00141476
        7868    -5.28247    -5.46022  0.00141476
        7869    -5.27981    -5.46019  0.00141476
        7870    -5.27722    -5.46017  0.00141477
        7871    -5.27544    -5.46015  0.00141479
        7872    -5.27314    -5.46012  0.00141481
        7873    -5.27152     -5.4601  0.00141483
        7874    -5.26999    -5.46007  0.00141486
        7875    -5.26869    -5.46005  0.00141489
        7876    -5.26823    -5.46003  0.00141492
        7877    -5.26771       -5.46  0.00141495
        7878    -5.26712    -5.45998  0.00141498
        7879     -5.2666    -5.45995  0.00141501
        7880    -5.26646    -5.45993  0.00141505
        7881    -5.26653     -5.4599  0.00141508
        7882    -5.26695    -5.45988  0.00141511
        7883    -5.26755    -5.45985  0.00141514
        7884    -5.26818    -5.45983  0.00141517
        7885     -5.2688    -5.45981   0.0014152
        7886    -5.26956    -5.45978  0.00141523
        7887    -5.27073    -5.45976  0.00141525
        7888    -5.27198    -5.45973  0.00141527
        7889    -5.27313    -5.45971  0.00141529
        7890    -5.27402    -5.45969  0.00141531
        7891    -5.27507    -5.45966  0.00141532
        7892    -5.27655    -5.45964  0.00141533
        7893    -5.27814    -5.45962  0.00141534
        7894    -5.27876    -5.45959  0.00141534
        7895    -5.27975    -5.45957  0.00141535
        7896    -5.28079    -5.45955  0.00141535
        7897    -5.28155    -5.45953  0.00141535
        7898    -5.28233     -5.4595  0.00141535
        7899    -5.28296    -5.45948  0.00141535
        7900     -5.2833    -5.45946  0.00141534
        7901    -5.28318    -5.45944  0.00141534
        7902    -5.28323    -5.45941  0.00141534
        7903    -5.28283    -5.45939  0.00141533
        7904    -5.28277    -5.45937  0.00141533
        7905    -5.28216    -5.45935  0.00141533
        7906    -5.28146    -5.45932  0.00141533
        7907    -5.28116     -5.4593  0.00141533
        7908    -5.28083    -5.45928  0.00141533
        7909    -5.28052    -5.45926  0.00141533
        7910    -5.28039    -5.45923  0.00141533
        7911    -5.28018    -5.45921  0.00141534
        7912     -5.2801    -5.45919  0.00141534
        7913    -5.27986    -5.45917  0.00141534
        7914    -5.27995    -5.45914  0.00141534
        7915    -5.28057    -5.45912  0.00141534
        7916    -5.28143     -5.4591  0.00141534
        7917    -5.28258    -5.45908  0.00141534
        7918    -5.28372    -5.45905  0.00141533
        7919    -5.28517    -5.45903  0.00141533
        7920    -5.28665    -5.45901  0.00141531
        7921    -5.28907    -5.45899   0.0014153
        7922    -5.29168    -5.45897  0.00141528
        7923    -5.29447    -5.45895  0.00141525
        7924    -5.29728    -5.45893  0.00141522
        7925    -5.30069    -5.45891  0.00141518
        7926    -5.30439    -5.45889  0.00141514
        7927    -5.30835    -5.45887  0.00141509
        7928    -5.31299    -5.45885  0.00141503
        7929    -5.31724    -5.45883  0.00141496
        7930    -5.32195    -5.45881  0.00141489
        7931    -5.32709     -5.4588  0.00141481
        7932    -5.33189    -5.45878  0.00141472
        7933    -5.33644    -5.45877  0.00141462
        7934    -5.34116    -5.45875  0.00141452
        7935    -5.34572    -5.45874  0.00141442
        7936     -5.3507    -5.45872  0.00141431
        7937    -5.35529    -5.45871  0.00141419
        7938    -5.35933     -5.4587  0.00141406
        7939    -5.36399    -5.45869  0.00141394
        7940     -5.3688    -5.45868   0.0014138
        7941    -5.37252    -5.45866  0.00141367
        7942    -5.37604    -5.45865  0.00141353
        7943    -5.38011    -5.45864  0.00141338
        7944    -5.38365    -5.45863  0.00141324
        7945    -5.38635    -5.45863  0.00141309
        7946    -5.38956    -5.45862  0.00141294
        7947    -5.39252    -5.45861  0.00141278
        7948    -5.39538     -5.4586  0.00141263
        7949    -5.39784    -5.45859  0.00141247
        7950    -5.40035    -5.45859  0.00141231
        7951    -5.40216    -5.45858  0.00141215
        7952    -5.40403    -5.45857  0.00141199
        7953    -5.40552    -5.45856  0.00141183
        7954    -5.40649    -5.45856  0.00141167
        7955    -5.40708    -5.45855  0.00141151
        7956    -5.40762    -5.45855  0.00141134
        7957    -5.40796    -5.45854  0.00141118
        7958    -5.40797    -5.45853  0.00141102
        7959    -5.40809    -5.45853  0.00141085
        7960    -5.40775    -5.45852  0.00141069
        7961      -5.408    -5.45851  0.00141053
        7962    -5.40765    -5.45851  0.00141037
        7963    -5.40701     -5.4585   0.0014102
        7964    -5.40654    -5.45849  0.00141004
        7965     -5.4058    -5.45849  0.00140988
        7966    -5.40539    -5.45848  0.00140972
        7967    -5.40411    -5.45847  0.00140956
        7968    -5.40318    -5.45847   0.0014094
        7969     -5.4014    -5.45846  0.00140924
        7970    -5.39982    -5.45845  0.00140908
        7971    -5.39845    -5.45845  0.00140893
        7972    -5.39684    -5.45844  0.00140877
        7973    -5.39559    -5.45843  0.00140862
        7974    -5.39411    -5.45842  0.00140846
        7975    -5.39269    -5.45841  0.00140831
        7976    -5.39073     -5.4584  0.00140816
        7977    -5.38883     -5.4584  0.00140801
        7978    -5.38714    -5.45839  0.00140786
        7979    -5.38506    -5.45838  0.00140771
        7980    -5.38288    -5.45837  0.00140757
        7981    -5.38075    -5.45836  0.00140743
        7982    -5.37822    -5.45835  0.00140729
        7983    -5.37573    -5.45834  0.00140715
        7984    -5.37313    -5.45833  0.00140701
        7985    -5.37026    -5.45832  0.00140688
        7986    -5.36743    -5.45831  0.00140675
        7987    -5.36449    -5.45829  0.00140662
        7988    -5.36112    -5.45828   0.0014065
        7989    -5.35778    -5.45827  0.00140638
        7990    -5.35386    -5.45826  0.00140626
        7991    -5.35074    -5.45824  0.00140615
        7992    -5.34719    -5.45823  0.00140604
        7993    -5.34354    -5.45821  0.00140594
        7994    -5.34007     -5.4582  0.00140584
        7995    -5.33591    -5.45818  0.00140575
        7996    -5.33166    -5.45817  0.00140566
        7997    -5.32749    -5.45815  0.00140558
        7998    -5.32415    -5.45814  0.00140551
        7999    -5.32002    -5.45812  0.00140544
        8000    -5.31585     -5.4581  0.00140537
        8001    -5.31227    -5.45808  0.00140532
        8002    -5.30854    -5.45806  0.00140527
        8003    -5.30438    -5.45804  0.00140522
        8004    -5.30071    -5.45802  0.00140518
        8005    -5.29635      -5.458  0.00140515
        8006    -5.29237    -5.45798  0.00140513
        8007    -5.28833    -5.45796  0.00140511
        8008    -5.28533    -5.45794   0.0014051
        8009    -5.28277    -5.45792   0.0014051
        8010    -5.27886     -5.4579   0.0014051
        8011    -5.27544    -5.45787  0.00140511
        8012     -5.2722    -5.45785  0.00140513
        8013    -5.26964    -5.45783  0.00140515
        8014    -5.26716     -5.4578  0.00140517
        8015    -5.26506    -5.45778   0.0014052
        8016    -5.26277    -5.45775  0.00140524
        8017    -5.26121    -5.45773  0.00140528
        8018    -5.25992    -5.45771  0.00140532
        8019    -5.25862    -5.45768  0.00140536
        8020    -5.25717    -5.45766  0.00140541
        8021    -5.25663    -5.45763  0.00140546
        8022     -5.2561    -5.45761  0.00140551
        8023    -5.25636    -5.45758  0.00140556
        8024    -5.25665    -5.45756   0.0014056
        8025    -5.25743    -5.45753  0.00140565
        8026    -5.25871    -5.45751  0.00140569
